Confirmed Foreign National,Confirmed Indian National,Date,State/UnionTerritory1,Time,Confirmed,Cured,Deaths,Sno
-,-,25-05-2021,Uttar Pradesh,8:00 AM,1673785,1577720,19362,15301
-,-,25-05-2021,West Bengal,8:00 AM,1284973,1141871,14517,15302
-,-,26-05-2021,Andaman and Nicobar Islands,8:00 AM,6878,6544,106,15303
-,-,26-05-2021,Andhra Pradesh,8:00 AM,1609105,1400754,10328,15304
-,-,26-05-2021,Arunachal Pradesh,8:00 AM,25002,21575,104,15305
-,-,26-05-2021,Assam,8:00 AM,381171,323368,2915,15306
-,-,26-05-2021,Bihar,8:00 AM,695726,655850,4746,15307
-,-,26-05-2021,Chandigarh,8:00 AM,58992,54215,714,15308
-,-,26-05-2021,Chhattisgarh,8:00 AM,956715,887518,12723,15309
-,-,26-05-2021,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,10092,9657,4,15310
-,-,26-05-2021,Delhi,8:00 AM,1419986,1374682,23565,15311
-,-,26-05-2021,Goa,8:00 AM,149410,131244,2460,15312
-,-,26-05-2021,Gujarat,8:00 AM,794912,722741,9665,15313
-,-,26-05-2021,Haryana,8:00 AM,744602,702779,7735,15314
-,-,26-05-2021,Himachal Pradesh,8:00 AM,182982,157042,2887,15315
-,-,26-05-2021,Jammu and Kashmir,8:00 AM,275822,227242,3662,15316
-,-,26-05-2021,Jharkhand,8:00 AM,333058,312526,4891,15317
-,-,26-05-2021,Karnataka,8:00 AM,2472973,2022172,26399,15318
-,-,26-05-2021,Kerala,8:00 AM,2395590,2132071,7731,15319
-,-,26-05-2021,Ladakh,8:00 AM,17810,16070,179,15320
-,-,26-05-2021,Lakshadweep,8:00 AM,7111,4765,26,15321
-,-,26-05-2021,Madhya Pradesh,8:00 AM,769696,713376,7686,15322
-,-,26-05-2021,Maharashtra,8:00 AM,5626155,5218768,90349,15323
-,-,26-05-2021,Manipur,8:00 AM,45451,37946,720,15324
-,-,26-05-2021,Meghalaya,8:00 AM,31449,22976,502,15325
-,-,26-05-2021,Mizoram,8:00 AM,10937,8160,34,15326
-,-,26-05-2021,Nagaland,8:00 AM,20535,15414,315,15327
-,-,26-05-2021,Odisha,8:00 AM,714380,612993,2549,15328
-,-,26-05-2021,Puducherry,8:00 AM,98219,81336,1408,15329
-,-,26-05-2021,Punjab,8:00 AM,548231,481462,13642,15330
-,-,26-05-2021,Rajasthan,8:00 AM,923860,828558,7911,15331
-,-,26-05-2021,Sikkim,8:00 AM,13511,9904,237,15332
-,-,26-05-2021,Tamil Nadu,8:00 AM,1911496,1583504,21340,15333
-,-,26-05-2021,Telangana,8:00 AM,560141,518266,3169,15334
-,-,26-05-2021,Tripura,8:00 AM,47965,39491,473,15335
-,-,26-05-2021,Uttarakhand,8:00 AM,318346,266758,6020,15336
-,-,26-05-2021,Uttar Pradesh,8:00 AM,1677508,1588161,19519,15337
-,-,26-05-2021,West Bengal,8:00 AM,1301978,1160928,14674,15338
-,-,27-05-2021,Andaman and Nicobar Islands,8:00 AM,6901,6573,108,15339
-,-,27-05-2021,Andhra Pradesh,8:00 AM,1627390,1424859,10427,15340
-,-,27-05-2021,Arunachal Pradesh,8:00 AM,25376,21765,107,15341
-,-,27-05-2021,Assam,8:00 AM,386870,329634,3005,15342
-,-,27-05-2021,Bihar,8:00 AM,698329,662491,4845,15343
-,-,27-05-2021,Chandigarh,8:00 AM,59216,54921,722,15344
-,-,27-05-2021,Chhattisgarh,8:00 AM,959544,893285,12779,15345
-,-,27-05-2021,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,10129,9750,4,15346
-,-,27-05-2021,Delhi,8:00 AM,1421477,1378634,23695,15347
-,-,27-05-2021,Goa,8:00 AM,150897,132607,2499,15348
-,-,27-05-2021,Gujarat,8:00 AM,797997,732748,9701,15349
-,-,27-05-2021,Haryana,8:00 AM,747740,708255,7841,15350
-,-,27-05-2021,Himachal Pradesh,8:00 AM,184347,159234,2932,15351
-,-,27-05-2021,Jammu and Kashmir,8:00 AM,278859,231265,3702,15352
-,-,27-05-2021,Jharkhand,8:00 AM,334035,314929,4910,15353
-,-,27-05-2021,Karnataka,8:00 AM,2499784,2062910,26929,15354
-,-,27-05-2021,Kerala,8:00 AM,2424388,2167596,7882,15355
-,-,27-05-2021,Ladakh,8:00 AM,18045,16200,181,15356
-,-,27-05-2021,Lakshadweep,8:00 AM,7229,4956,26,15357
-,-,27-05-2021,Madhya Pradesh,8:00 AM,771878,720855,7758,15358
-,-,27-05-2021,Maharashtra,8:00 AM,5650907,5241833,91341,15359
-,-,27-05-2021,Manipur,8:00 AM,46298,38325,730,15360
-,-,27-05-2021,Meghalaya,8:00 AM,32295,23728,512,15361
-,-,27-05-2021,Mizoram,8:00 AM,11143,8292,34,15362
-,-,27-05-2021,Nagaland,8:00 AM,20795,15545,327,15363
-,-,27-05-2021,Odisha,8:00 AM,726003,623628,2584,15364
-,-,27-05-2021,Puducherry,8:00 AM,99540,83263,1435,15365
-,-,27-05-2021,Punjab,8:00 AM,552235,487859,13827,15366
-,-,27-05-2021,Rajasthan,8:00 AM,927746,841602,8018,15367
-,-,27-05-2021,Sikkim,8:00 AM,13806,10145,239,15368
-,-,27-05-2021,Tamil Nadu,8:00 AM,1945260,1613221,21815,15369
-,-,27-05-2021,Telangana,8:00 AM,563903,522082,3189,15370
-,-,27-05-2021,Tripura,8:00 AM,48507,40557,479,15371
-,-,27-05-2021,Uttarakhand,8:00 AM,321337,271704,6113,15372
-,-,27-05-2021,Uttar Pradesh,8:00 AM,1680684,1598701,19712,15373
-,-,27-05-2021,West Bengal,8:00 AM,1318203,1179999,14827,15374
-,-,28-05-2021,Andaman and Nicobar Islands,8:00 AM,6917,6591,109,15375
-,-,28-05-2021,Andhra Pradesh,8:00 AM,1643557,1446244,10531,15376
-,-,28-05-2021,Arunachal Pradesh,8:00 AM,25820,22019,109,15377
-,-,28-05-2021,Assam,8:00 AM,392574,334418,3088,15378
-,-,28-05-2021,Bihar,8:00 AM,700897,667506,4943,15379
-,-,28-05-2021,Chandigarh,8:00 AM,59416,55558,729,15380
-,-,28-05-2021,Chhattisgarh,8:00 AM,962368,900100,12848,15381
-,-,28-05-2021,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,10152,9778,4,15382
-,-,28-05-2021,Delhi,8:00 AM,1422549,1382359,23812,15383
-,-,28-05-2021,Goa,8:00 AM,152401,134164,2538,15384
-,-,28-05-2021,Gujarat,8:00 AM,800866,742050,9734,15385
-,-,28-05-2021,Haryana,8:00 AM,750062,713934,7939,15386
-,-,28-05-2021,Himachal Pradesh,8:00 AM,185819,162643,2992,15387
-,-,28-05-2021,Jammu and Kashmir,8:00 AM,281628,235617,3739,15388
-,-,28-05-2021,Jharkhand,8:00 AM,334730,316707,4926,15389
-,-,28-05-2021,Karnataka,8:00 AM,2523998,2094369,27405,15390
-,-,28-05-2021,Kerala,8:00 AM,2448554,2198135,8063,15391
-,-,28-05-2021,Ladakh,8:00 AM,18186,16345,185,15392
-,-,28-05-2021,Lakshadweep,8:00 AM,7364,5136,28,15393
-,-,28-05-2021,Madhya Pradesh,8:00 AM,773855,727700,7828,15394
-,-,28-05-2021,Maharashtra,8:00 AM,5672180,5276203,92225,15395
-,-,28-05-2021,Manipur,8:00 AM,47111,38901,748,15396
-,-,28-05-2021,Meghalaya,8:00 AM,33104,24325,524,15397
-,-,28-05-2021,Mizoram,8:00 AM,11382,8487,34,15398
-,-,28-05-2021,Nagaland,8:00 AM,21023,15744,338,15399
-,-,28-05-2021,Odisha,8:00 AM,732739,623628,2618,15400
-,-,28-05-2021,Puducherry,8:00 AM,100677,84749,1455,15401
-,-,28-05-2021,Punjab,8:00 AM,556089,493854,14004,15402
-,-,28-05-2021,Rajasthan,8:00 AM,931200,851998,8103,15403
-,-,28-05-2021,Sikkim,8:00 AM,14214,10370,240,15404
-,-,28-05-2021,Tamil Nadu,8:00 AM,1978621,1643284,22289,15405
-,-,28-05-2021,Telangana,8:00 AM,567517,526043,3207,15406
-,-,28-05-2021,Tripura,8:00 AM,49290,41590,485,15407
-,-,28-05-2021,Uttarakhand,8:00 AM,323483,278045,6201,15408
-,-,28-05-2021,Uttar Pradesh,8:00 AM,1683865,1605696,19899,15409
-,-,28-05-2021,West Bengal,8:00 AM,1331249,1199120,14975,15410
-,-,29-05-2021,Andaman and Nicobar Islands,8:00 AM,6936,6630,113,15411
-,-,29-05-2021,Andhra Pradesh,8:00 AM,1657986,1466990,10634,15412
-,-,29-05-2021,Arunachal Pradesh,8:00 AM,26317,22352,111,15413
-,-,29-05-2021,Assam,8:00 AM,398010,340178,3168,15414
-,-,29-05-2021,Bihar,8:00 AM,702682,672868,5004,15415
-,-,29-05-2021,Chandigarh,8:00 AM,59577,56084,735,15416
-,-,29-05-2021,Chhattisgarh,8:00 AM,965208,905361,12915,15417
-,-,29-05-2021,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,10207,9845,4,15418
-,-,29-05-2021,Delhi,8:00 AM,1423690,1385158,23951,15419
-,-,29-05-2021,Goa,8:00 AM,153456,135560,2570,15420
-,-,29-05-2021,Gujarat,8:00 AM,803387,750015,9761,15421
-,-,29-05-2021,Haryana,8:00 AM,752069,718959,8035,15422
-,-,29-05-2021,Himachal Pradesh,8:00 AM,187342,165791,3056,15423
-,-,29-05-2021,Jammu and Kashmir,8:00 AM,284431,239254,3795,15424
-,-,29-05-2021,Jharkhand,8:00 AM,335417,318689,4945,15425
-,-,29-05-2021,Karnataka,8:00 AM,2546821,2146621,27806,15426
-,-,29-05-2021,Kerala,8:00 AM,2470872,2224405,8257,15427
-,-,29-05-2021,Ladakh,8:00 AM,18310,16517,187,15428
-,-,29-05-2021,Lakshadweep,8:00 AM,7542,5404,29,15429
-,-,29-05-2021,Madhya Pradesh,8:00 AM,775709,733496,7891,15430
-,-,29-05-2021,Maharashtra,8:00 AM,5692920,5307874,93198,15431
-,-,29-05-2021,Manipur,8:00 AM,47843,39480,761,15432
-,-,29-05-2021,Meghalaya,8:00 AM,33835,25266,544,15433
-,-,29-05-2021,Mizoram,8:00 AM,11659,8643,35,15434
-,-,29-05-2021,Nagaland,8:00 AM,21215,15882,343,15435
-,-,29-05-2021,Odisha,8:00 AM,739995,635179,2651,15436
-,-,29-05-2021,Puducherry,8:00 AM,101900,86528,1476,15437
-,-,29-05-2021,Punjab,8:00 AM,559795,500651,14180,15438
-,-,29-05-2021,Rajasthan,8:00 AM,933848,863175,8181,15439
-,-,29-05-2021,Sikkim,8:00 AM,14634,10597,243,15440
-,-,29-05-2021,Tamil Nadu,8:00 AM,2009700,1674539,22775,15441
-,-,29-05-2021,Telangana,8:00 AM,571044,530025,3226,15442
-,-,29-05-2021,Tripura,8:00 AM,49885,42468,498,15443
-,-,29-05-2021,Uttarakhand,8:00 AM,325425,285170,6261,15444
-,-,29-05-2021,Uttar Pradesh,8:00 AM,1686138,1613841,20053,15445
-,-,29-05-2021,West Bengal,8:00 AM,1343442,1218516,15120,15446
-,-,30-05-2021,Andaman and Nicobar Islands,8:00 AM,6964,6660,113,15447
-,-,30-05-2021,Andhra Pradesh,8:00 AM,1671742,1487382,10738,15448
-,-,30-05-2021,Arunachal Pradesh,8:00 AM,26778,22746,114,15449
-,-,30-05-2021,Assam,8:00 AM,403623,344083,3245,15450
-,-,30-05-2021,Bihar,8:00 AM,704173,678036,5052,15451
-,-,30-05-2021,Chandigarh,8:00 AM,59740,56534,740,15452
-,-,30-05-2021,Chhattisgarh,8:00 AM,967645,911752,12979,15453
-,-,30-05-2021,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,10214,9877,4,15454
-,-,30-05-2021,Delhi,8:00 AM,1424646,1387538,24073,15455
-,-,30-05-2021,Goa,8:00 AM,154419,136766,2597,15456
-,-,30-05-2021,Gujarat,8:00 AM,805617,757124,9790,15457
-,-,30-05-2021,Haryana,8:00 AM,753937,722711,8132,15458
-,-,30-05-2021,Himachal Pradesh,8:00 AM,188604,168529,3086,15459
-,-,30-05-2021,Jammu and Kashmir,8:00 AM,286684,243588,3841,15460
-,-,30-05-2021,Jharkhand,8:00 AM,336240,320336,4958,15461
-,-,30-05-2021,Karnataka,8:00 AM,2567449,2189064,28298,15462
-,-,30-05-2021,Kerala,8:00 AM,2494385,2252505,8455,15463
-,-,30-05-2021,Ladakh,8:00 AM,18448,16658,187,15464
-,-,30-05-2021,Lakshadweep,8:00 AM,7631,5622,31,15465
-,-,30-05-2021,Madhya Pradesh,8:00 AM,777349,738491,7959,15466
-,-,30-05-2021,Maharashtra,8:00 AM,5713215,5339838,94030,15467
-,-,30-05-2021,Manipur,8:00 AM,48850,40044,776,15468
-,-,30-05-2021,Meghalaya,8:00 AM,34448,26156,551,15469
-,-,30-05-2021,Mizoram,8:00 AM,11988,8863,36,15470
-,-,30-05-2021,Nagaland,8:00 AM,21371,16039,350,15471
-,-,30-05-2021,Odisha,8:00 AM,747143,658646,2686,15472
-,-,30-05-2021,Puducherry,8:00 AM,102896,88246,1497,15473
-,-,30-05-2021,Punjab,8:00 AM,562831,506349,14305,15474
-,-,30-05-2021,Rajasthan,8:00 AM,936162,871283,8251,15475
-,-,30-05-2021,Sikkim,8:00 AM,14907,10829,247,15476
-,-,30-05-2021,Tamil Nadu,8:00 AM,2039716,1706298,23261,15477
-,-,30-05-2021,Telangana,8:00 AM,574026,533862,3247,15478
-,-,30-05-2021,Tripura,8:00 AM,50739,43190,507,15479
-,-,30-05-2021,Uttarakhand,8:00 AM,327112,289642,6360,15480
-,-,30-05-2021,Uttar Pradesh,8:00 AM,1688152,1621743,20208,15481
-,-,30-05-2021,West Bengal,8:00 AM,1354956,1237290,15268,15482
-,-,31-05-2021,Andaman and Nicobar Islands,8:00 AM,6984,6683,114,15483
-,-,31-05-2021,Andhra Pradesh,8:00 AM,1685142,1508515,10832,15484
-,-,31-05-2021,Arunachal Pradesh,8:00 AM,26950,23052,115,15485
-,-,31-05-2021,Assam,8:00 AM,406868,349773,3300,15486
-,-,31-05-2021,Bihar,8:00 AM,705648,682166,5104,15487
-,-,31-05-2021,Chandigarh,8:00 AM,59922,57043,745,15488
-,-,31-05-2021,Chhattisgarh,8:00 AM,969300,917023,13016,15489
-,-,31-05-2021,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,10256,9913,4,15490
-,-,31-05-2021,Delhi,8:00 AM,1425592,1389341,24151,15491
-,-,31-05-2021,Goa,8:00 AM,155064,138429,2625,15492
-,-,31-05-2021,Gujarat,8:00 AM,807488,762270,9815,15493
-,-,31-05-2021,Haryana,8:00 AM,755389,726081,8221,15494
-,-,31-05-2021,Himachal Pradesh,8:00 AM,189465,171398,3127,15495
-,-,31-05-2021,Jammu and Kashmir,8:00 AM,288940,247393,3870,15496
-,-,31-05-2021,Jharkhand,8:00 AM,336943,322060,4977,15497
-,-,31-05-2021,Karnataka,8:00 AM,2587827,2217117,28679,15498
-,-,31-05-2021,Kerala,8:00 AM,2514279,2281518,8641,15499
-,-,31-05-2021,Ladakh,8:00 AM,18497,16754,188,15500
-,-,31-05-2021,Lakshadweep,8:00 AM,7928,5890,32,15501
-,-,31-05-2021,Madhya Pradesh,8:00 AM,778825,743550,8019,15502
-,-,31-05-2021,Maharashtra,8:00 AM,5731815,5362370,94844,15503
-,-,31-05-2021,Manipur,8:00 AM,49882,40607,793,15504
-,-,31-05-2021,Meghalaya,8:00 AM,35190,27130,564,15505
-,-,31-05-2021,Mizoram,8:00 AM,12087,9015,38,15506
-,-,31-05-2021,Nagaland,8:00 AM,21563,16151,363,15507
-,-,31-05-2021,Odisha,8:00 AM,756684,670527,2719,15508
-,-,31-05-2021,Puducherry,8:00 AM,103826,90141,1518,15509
-,-,31-05-2021,Punjab,8:00 AM,565415,511720,14432,15510
-,-,31-05-2021,Rajasthan,8:00 AM,938460,880919,8317,15511
-,-,31-05-2021,Sikkim,8:00 AM,15171,10960,250,15512
-,-,31-05-2021,Tamil Nadu,8:00 AM,2068580,1739280,23754,15513
-,-,31-05-2021,Telangana,8:00 AM,575827,537522,3263,15514
-,-,31-05-2021,Tripura,8:00 AM,51133,44063,513,15515
-,-,31-05-2021,Uttarakhand,8:00 AM,328338,291580,6401,15516
-,-,31-05-2021,Uttar Pradesh,8:00 AM,1690016,1628456,20346,15517
-,-,31-05-2021,West Bengal,8:00 AM,1366240,1255932,15410,15518
-,-,01-06-2021,Andaman and Nicobar Islands,8:00 AM,7005,6719,115,15519
-,-,01-06-2021,Andhra Pradesh,8:00 AM,1693085,1528360,10930,15520
-,-,01-06-2021,Arunachal Pradesh,8:00 AM,27272,23402,115,15521
-,-,01-06-2021,Assam,8:00 AM,411216,354810,3365,15522
-,-,01-06-2021,Bihar,8:00 AM,706761,685362,5163,15523
-,-,01-06-2021,Chandigarh,8:00 AM,60046,57526,753,15524
-,-,01-06-2021,Chhattisgarh,8:00 AM,971463,922674,13048,15525
-,-,01-06-2021,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,10286,9957,4,15526
-,-,01-06-2021,Delhi,8:00 AM,1426240,1390963,24237,15527
-,-,01-06-2021,Goa,8:00 AM,155666,140254,2649,15528
-,-,01-06-2021,Gujarat,8:00 AM,809169,766991,9833,15529
-,-,01-06-2021,Haryana,8:00 AM,756635,729752,8303,15530
-,-,01-06-2021,Himachal Pradesh,8:00 AM,190330,173566,3143,15531
-,-,01-06-2021,Jammu and Kashmir,8:00 AM,290465,251463,3907,15532
-,-,01-06-2021,Jharkhand,8:00 AM,337774,323876,4991,15533
-,-,01-06-2021,Karnataka,8:00 AM,2604431,2261590,29090,15534
-,-,01-06-2021,Kerala,8:00 AM,2526579,2310385,8815,15535
-,-,01-06-2021,Ladakh,8:00 AM,18662,16859,189,15536
-,-,01-06-2021,Lakshadweep,8:00 AM,8077,6242,33,15537
-,-,01-06-2021,Madhya Pradesh,8:00 AM,780030,748573,8067,15538
-,-,01-06-2021,Maharashtra,8:00 AM,5746892,5395370,95344,15539
-,-,01-06-2021,Manipur,8:00 AM,50751,41153,807,15540
-,-,01-06-2021,Meghalaya,8:00 AM,35598,28107,578,15541
-,-,01-06-2021,Mizoram,8:00 AM,12399,9214,40,15542
-,-,01-06-2021,Nagaland,8:00 AM,21680,16370,376,15543
-,-,01-06-2021,Odisha,8:00 AM,764997,680932,2754,15544
-,-,01-06-2021,Puducherry,8:00 AM,104453,91770,1536,15545
-,-,01-06-2021,Punjab,8:00 AM,567607,516624,14550,15546
-,-,01-06-2021,Rajasthan,8:00 AM,939958,888919,8385,15547
-,-,01-06-2021,Sikkim,8:00 AM,15317,11043,253,15548
-,-,01-06-2021,Tamil Nadu,8:00 AM,2096516,1770503,24232,15549
-,-,01-06-2021,Telangana,8:00 AM,578351,540986,3281,15550
-,-,01-06-2021,Tripura,8:00 AM,51974,44908,519,15551
-,-,01-06-2021,Uttarakhand,8:00 AM,329494,294671,6452,15552
-,-,01-06-2021,Uttar Pradesh,8:00 AM,1691488,1633947,20497,15553
-,-,01-06-2021,West Bengal,8:00 AM,1376377,1273788,15541,15554
-,-,02-06-2021,Andaman and Nicobar Islands,8:00 AM,7018,6745,118,15555
-,-,02-06-2021,Andhra Pradesh,8:00 AM,1704388,1546617,11034,15556
-,-,02-06-2021,Arunachal Pradesh,8:00 AM,27642,23754,116,15557
-,-,02-06-2021,Assam,8:00 AM,415898,359802,3416,15558
-,-,02-06-2021,Bihar,8:00 AM,707935,688462,5222,15559
-,-,02-06-2021,Chandigarh,8:00 AM,60154,57915,758,15560
-,-,02-06-2021,Chhattisgarh,8:00 AM,973349,927145,13077,15561
-,-,02-06-2021,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,10300,10011,4,15562
-,-,02-06-2021,Delhi,8:00 AM,1426863,1392386,24299,15563
-,-,02-06-2021,Goa,8:00 AM,156569,142031,2671,15564
-,-,02-06-2021,Gujarat,8:00 AM,810730,771860,9855,15565
-,-,02-06-2021,Haryana,8:00 AM,757868,733205,8383,15566
-,-,02-06-2021,Himachal Pradesh,8:00 AM,191251,175663,3181,15567
-,-,02-06-2021,Jammu and Kashmir,8:00 AM,292360,255145,3939,15568
-,-,02-06-2021,Jharkhand,8:00 AM,338383,325325,5000,15569
-,-,02-06-2021,Karnataka,8:00 AM,2618735,2290861,29554,15570
-,-,02-06-2021,Kerala,8:00 AM,2546339,2334502,9009,15571
-,-,02-06-2021,Ladakh,8:00 AM,18750,16979,190,15572
-,-,02-06-2021,Lakshadweep,8:00 AM,8166,6566,33,15573
-,-,02-06-2021,Madhya Pradesh,8:00 AM,781108,752693,8112,15574
-,-,02-06-2021,Maharashtra,8:00 AM,5761015,5431319,96198,15575
-,-,02-06-2021,Manipur,8:00 AM,51549,41782,825,15576
-,-,02-06-2021,Meghalaya,8:00 AM,36065,28867,592,15577
-,-,02-06-2021,Mizoram,8:00 AM,12634,9347,44,15578
-,-,02-06-2021,Nagaland,8:00 AM,21854,16744,385,15579
-,-,02-06-2021,Odisha,8:00 AM,773732,692027,2791,15580
-,-,02-06-2021,Puducherry,8:00 AM,105432,93173,1550,15581
-,-,02-06-2021,Punjab,8:00 AM,569756,521663,14649,15582
-,-,02-06-2021,Rajasthan,8:00 AM,940960,895033,8450,15583
-,-,02-06-2021,Sikkim,8:00 AM,15626,11377,257,15584
-,-,02-06-2021,Tamil Nadu,8:00 AM,2123029,1802176,24722,15585
-,-,02-06-2021,Telangana,8:00 AM,580844,544294,3296,15586
-,-,02-06-2021,Tripura,8:00 AM,52545,45772,525,15587
-,-,02-06-2021,Uttarakhand,8:00 AM,330475,296762,6497,15588
-,-,02-06-2021,Uttar Pradesh,8:00 AM,1692709,1639572,20672,15589
-,-,02-06-2021,West Bengal,8:00 AM,1385801,1291510,15678,15590
-,-,03-06-2021,Andaman and Nicobar Islands,8:00 AM,7043,6781,119,15591
-,-,03-06-2021,Andhra Pradesh,8:00 AM,1717156,1562229,11132,15592
-,-,03-06-2021,Arunachal Pradesh,8:00 AM,28018,24083,118,15593
-,-,03-06-2021,Assam,8:00 AM,420076,364191,3477,15594
-,-,03-06-2021,Bihar,8:00 AM,709093,691234,5268,15595
-,-,03-06-2021,Chandigarh,8:00 AM,60288,58276,761,15596
-,-,03-06-2021,Chhattisgarh,8:00 AM,975141,930389,13117,15597
-,-,03-06-2021,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,10331,10045,4,15598
-,-,03-06-2021,Delhi,8:00 AM,1427439,1393673,24402,15599
-,-,03-06-2021,Goa,8:00 AM,157275,143742,2693,15600
-,-,03-06-2021,Gujarat,8:00 AM,812063,775958,9873,15601
-,-,03-06-2021,Haryana,8:00 AM,759039,735910,8461,15602
-,-,03-06-2021,Himachal Pradesh,8:00 AM,192142,176957,3210,15603
-,-,03-06-2021,Jammu and Kashmir,8:00 AM,294078,258536,3963,15604
-,-,03-06-2021,Jharkhand,8:00 AM,338915,326597,5011,15605
-,-,03-06-2021,Karnataka,8:00 AM,2635122,2312060,30017,15606
-,-,03-06-2021,Kerala,8:00 AM,2566000,2364210,9222,15607
-,-,03-06-2021,Ladakh,8:00 AM,18841,17119,191,15608
-,-,03-06-2021,Lakshadweep,8:00 AM,8335,6833,35,15609
-,-,03-06-2021,Madhya Pradesh,8:00 AM,782099,756806,8157,15610
-,-,03-06-2021,Maharashtra,8:00 AM,5776184,5460589,96751,15611
-,-,03-06-2021,Manipur,8:00 AM,52278,42404,839,15612
-,-,03-06-2021,Meghalaya,8:00 AM,36597,29578,616,15613
-,-,03-06-2021,Mizoram,8:00 AM,12859,9494,45,15614
-,-,03-06-2021,Nagaland,8:00 AM,22072,16841,399,15615
-,-,03-06-2021,Odisha,8:00 AM,782131,702621,2831,15616
-,-,03-06-2021,Puducherry,8:00 AM,106299,94566,1567,15617
-,-,03-06-2021,Punjab,8:00 AM,571970,526089,14748,15618
-,-,03-06-2021,Rajasthan,8:00 AM,942236,901071,8515,15619
-,-,03-06-2021,Sikkim,8:00 AM,15876,11513,260,15620
-,-,03-06-2021,Tamil Nadu,8:00 AM,2148346,1834439,25205,15621
-,-,03-06-2021,Telangana,8:00 AM,583228,546536,3313,15622
-,-,03-06-2021,Tripura,8:00 AM,53222,46230,534,15623
-,-,03-06-2021,Uttarakhand,8:00 AM,331478,299577,6535,15624
-,-,03-06-2021,Uttar Pradesh,8:00 AM,1693992,1644511,20787,15625
-,-,03-06-2021,West Bengal,8:00 AM,1394724,1308896,15813,15626
-,-,04-06-2021,Andhra Pradesh,8:00 AM,1728577,1578452,11213,15627
-,-,04-06-2021,Andaman and Nicobar Islands,8:00 AM,7070,6820,119,15628
-,-,04-06-2021,Arunachal Pradesh,8:00 AM,28382,24420,119,15629
-,-,04-06-2021,Assam,8:00 AM,424385,368981,3523,15630
-,-,04-06-2021,Bihar,8:00 AM,710199,693472,5296,15631
-,-,04-06-2021,Chandigarh,8:00 AM,60399,58502,762,15632
-,-,04-06-2021,Chhattisgarh,8:00 AM,976760,934243,13139,15633
-,-,04-06-2021,Dadra and Nagar Haveli,8:00 AM,10345,10091,4,15634
-,-,04-06-2021,Delhi,8:00 AM,1427926,1394731,24447,15635
-,-,04-06-2021,Goa,8:00 AM,157847,145437,2710,15636
-,-,04-06-2021,Gujarat,8:00 AM,813270,778976,9890,15637
-,-,04-06-2021,Haryana,8:00 AM,760019,738799,8532,15638
-,-,04-06-2021,Himachal Pradesh,8:00 AM,193137,178847,3233,15639
-,-,04-06-2021,Jammu and Kashmir,8:00 AM,295879,261230,3992,15640
-,-,04-06-2021,Jharkhand,8:00 AM,339930,327372,5021,15641
-,-,04-06-2021,Karnataka,8:00 AM,2653446,2336096,30531,15642
-,-,04-06-2021,Kerala,8:00 AM,2584853,2390779,9375,15643
-,-,04-06-2021,Lakshadweep,8:00 AM,8479,7089,35,15644
-,-,04-06-2021,Ladakh,8:00 AM,18954,17256,193,15645
-,-,04-06-2021,Madhya Pradesh,8:00 AM,782945,760552,8207,15646
-,-,04-06-2021,Maharashtra,8:00 AM,5791413,5486206,97394,15647
-,-,04-06-2021,Manipur,8:00 AM,52899,43187,849,15648
-,-,04-06-2021,Meghalaya,8:00 AM,37149,30172,625,15649
-,-,04-06-2021,Mizoram,8:00 AM,13064,9602,47,15650
-,-,04-06-2021,Nagaland,8:00 AM,22240,17125,404,15651
-,-,04-06-2021,Odisha,8:00 AM,790970,713055,2873,15652
-,-,04-06-2021,Puducherry,8:00 AM,107114,95516,1583,15653
-,-,04-06-2021,Punjab,8:00 AM,574114,530601,14840,15654
-,-,04-06-2021,Rajasthan,8:00 AM,943494,907527,8559,15655
-,-,04-06-2021,Sikkim,8:00 AM,16165,11718,263,15656
-,-,04-06-2021,Tamil Nadu,8:00 AM,2172751,1866660,25665,15657
-,-,04-06-2021,Telangana,8:00 AM,585489,549579,3331,15658
-,-,04-06-2021,Tripura,8:00 AM,53872,46993,539,15659
-,-,04-06-2021,Uttarakhand,8:00 AM,332067,302964,6573,15660
-,-,04-06-2021,Uttar Pradesh,8:00 AM,1695212,1648771,20895,15661
-,-,04-06-2021,West Bengal,8:00 AM,1403535,1325834,15921,15662
-,-,05-06-2021,Andhra Pradesh,8:00 AM,1738990,1593921,11296,15663
-,-,05-06-2021,Andaman and Nicobar Islands,8:00 AM,7088,6852,121,15664
-,-,05-06-2021,Arunachal Pradesh,8:00 AM,28786,24835,122,15665
-,-,05-06-2021,Assam,8:00 AM,428933,373244,3577,15666
-,-,05-06-2021,Bihar,8:00 AM,711190,695562,5319,15667
-,-,05-06-2021,Chandigarh,8:00 AM,60487,58717,765,15668
-,-,05-06-2021,Chhattisgarh,8:00 AM,978220,938081,13162,15669
-,-,05-06-2021,Dadra and Nagar Haveli,8:00 AM,10377,10261,4,15670
-,-,05-06-2021,Delhi,8:00 AM,1428449,1395892,24497,15671
